Fri Feb 7 10:35:14 MST 2014
4029	396.15	145.35	4	backward	down	null
mousemove
4029	17484	373.2	159.55
4029	17502	373.75	159.55
4029	17517	374.3	159
4029	17534	374.3	159
4029	17550	374.3	159
4029	17567	374.3	159
4029	17585	374.3	159
4029	17599	374.3	159
4029	17618	374.85	159
4029	17634	374.85	158.45
4029	17650	374.85	158.45
4029	17668	374.85	158.45
4029	17684	375.4	158.45
4029	17701	375.4	157.9
4029	17716	376.5	156.85
4029	17734	377.05	155.75
4029	17750	377.6	154.65
4029	17767	377.6	154.1
4029	17784	378.15	153.55
4029	17800	379.25	153
4029	17817	381.4	151.9
4029	17835	384.15	150.25
4029	17850	386.35	149.75
4029	17868	388	148.65
4029	17884	389.05	148.1
4029	17900	389.6	148.1
4029	17918	391.25	148.1
4029	17934	392.35	146.45
4029	17951	394	145.9
4029	17967	394	145.9
4029	17983	394.55	145.35
4029	18000	394.55	145.35
4029	18016	395.1	145.35
4029	18034	396.15	145.35
4029	18049	396.15	145.35
4029	18067	396.15	145.35
4029	18085	396.15	145.35
4029	18100	396.15	145.35
4029	18118	396.15	145.35
4029	18134	396.15	145.35
4029	18150	396.15	145.35
4029	18168	396.15	145.35
4029	18184	396.15	145.35
4029	18200	396.15	145.35
4029	18217	396.15	145.35
4029	18234	396.15	145.35
4029	18251	396.15	145.35
4029	18267	396.15	145.35
4029	18285	396.15	145.35
4029	18301	396.15	145.35
4029	18317	396.15	145.35
4029	18335	396.15	145.35
4029	18350	396.15	145.35
4029	18368	396.15	145.35
4029	18384	396.15	145.35
4029	18401	396.15	145.35
4029	18418	396.15	145.35
4029	18435	396.15	145.35
4029	18451	396.15	145.35
4029	18468	396.15	145.35
4029	18484	396.15	145.35
4029	18501	396.15	145.35
4029	18517	396.15	145.35
4029	18535	396.15	145.35
4029	18549	396.15	145.35
4029	18567	396.15	145.35
4029	18585	396.15	145.35
4029	18600	396.15	145.35
4029	18618	396.15	145.35
4029	18634	396.15	145.35
4029	18649	396.15	145.35
4029	18668	396.15	145.35
4029	18684	396.15	145.35
4029	18700	396.15	145.35
Fri Feb 7 17:28:39 MST 2014
9789	374.85	136.05	5	backward	down	null
mousemove
9789	11171	327.3	131.7	down	null
9789	11186	327.3	131.7	down	null
9789	11202	327.3	131.7	down	null
9789	11221	327.3	131.7	down	null
9789	11236	327.3	131.7	down	null
9789	11253	327.3	131.7	down	null
9789	11270	327.3	131.7	down	null
9789	11285	327.3	131.7	down	null
9789	11304	327.3	131.7	down	null
9789	11319	327.3	131.7	down	null
9789	11337	327.3	131.7	down	null
9789	11352	327.3	131.7	down	null
9789	11370	327.3	131.7	down	null
9789	11387	327.3	131.7	down	null
9789	11403	327.3	131.7	down	null
9789	11421	327.3	131.7	down	null
9789	11435	327.3	131.7	down	null
9789	11453	327.3	131.7	down	null
9789	11470	327.3	131.7	down	null
9789	11486	327.3	131.7	down	null
9789	11503	327.3	131.7	down	null
9789	11519	327.3	131.7	down	null
9789	11534	325.7	132.25	down	null
9789	11553	320.75	136.05	down	null
9789	11568	316.4	139.35	down	null
9789	11587	310.4	143.15	down	null
9789	11602	306.55	145.35	down	null
9789	11620	303.3	147	down	null
9789	11637	299.45	148.65	down	null
9789	11652	295.65	149.75	down	null
9789	11671	292.9	150.25	down	null
9789	11686	288	150.25	down	null
9789	11701	285.25	150.25	down	null
9789	11720	284.15	150.25	down	null
9789	11735	283.05	150.8	down	null
9789	11753	281.95	150.8	down	null
9789	11769	281.95	150.8	down	null
9789	11784	281.95	151.35	down	null
9789	11804	281.95	151.35	down	null
9789	11819	281.95	151.35	down	null
9789	11836	281.95	150.8	down	null
9789	11853	285.8	148.65	down	null
9789	11870	291.25	147	down	null
9789	11886	299.45	145.35	down	null
9789	11901	310.95	143.15	down	null
9789	11920	324.05	143.15	down	null
9789	11935	338.25	141.55	down	null
9789	11951	353	139.9	down	null
9789	11971	363.4	138.25	down	null
9789	11985	368.85	136.6	down	null
9789	12003	372.15	136.05	down	null
9789	12019	373.75	136.05	down	null
9789	12035	374.3	136.05	down	null
9789	12053	374.85	136.05	down	null
9789	12069	374.85	136.05	down	null
9789	12087	374.85	136.05	down	null
9789	12102	374.85	136.05	down	null
9789	12119	374.85	136.05	down	null
9789	12135	374.85	136.05	down	null
9789	12152	374.85	136.05	down	null
9789	12170	374.85	136.05	down	null
9789	12185	374.85	136.05	down	null
9789	12202	374.85	136.05	down	null
9789	12221	374.85	136.05	down	null
9789	12235	374.85	136.05	down	null
9789	12254	374.85	136.05	down	null
9789	12269	374.85	136.05	down	null
9789	12286	374.85	136.05	down	null
9789	12302	374.85	136.05	down	null
9789	12319	374.85	136.05	down	null
9789	12336	374.85	136.05	down	null
9789	12353	374.85	136.05	down	null
9789	12369	374.85	136.05	down	null
9789	12386	374.85	136.05	down	null
9789	12403	374.85	136.05	down	null
9789	12420	374.85	136.05	down	null
9789	12436	374.85	136.05	down	null
9789	12452	374.85	136.05	down	null
9789	12469	374.85	136.05	down	null
9789	12485	374.85	136.05	down	null
Fri Feb 7 17:32:08 MST 2014
5535	431.7	137.15	5	forward	up	null
mousemove
5535	11788	264.5	91.25	forward	up
5535	11805	264.5	91.25	forward	up
5535	11821	264.5	91.25	forward	up
5535	11840	264.5	91.25	forward	up
5535	11854	264.5	91.25	forward	up
5535	11871	264.5	91.25	forward	up
5535	11889	264.5	91.25	forward	up
5535	11904	264.5	91.25	forward	up
5535	11922	264.5	91.25	forward	up
5535	11938	264.5	91.25	forward	up
5535	11954	264.5	91.25	forward	up
5535	11971	264.5	91.25	forward	up
5535	11989	265.05	91.25	forward	up
5535	12005	270.5	94	forward	up
5535	12021	279.25	103.85	forward	up
5535	12039	289.05	118.6	forward	up
5535	12055	291.8	127.3	forward	up
5535	12072	297.8	138.8	forward	up
5535	12089	299.45	143.7	forward	up
5535	12104	300.55	148.1	forward	up
5535	12121	300.55	148.65	forward	up
5535	12139	300.55	149.2	forward	up
5535	12154	300.55	149.2	forward	up
5535	12172	300.55	149.2	forward	up
5535	12189	300.55	149.2	forward	up
5535	12204	300.55	149.2	forward	up
5535	12222	300.55	149.2	forward	up
5535	12239	300.55	149.2	forward	up
5535	12255	300.55	149.2	forward	up
5535	12272	300.55	149.2	forward	up
5535	12288	300.55	149.2	forward	up
5535	12305	300.55	148.65	forward	up
5535	12320	305.45	146.45	forward	up
5535	12339	310.4	144.8	forward	up
5535	12353	319.1	142.1	forward	up
5535	12372	327.3	139.9	forward	up
5535	12388	334.4	138.8	forward	up
5535	12404	342.6	138.25	forward	up
5535	12423	349.7	138.25	forward	up
5535	12439	357.9	139.9	forward	up
5535	12454	365.05	141.55	forward	up
5535	12472	371.6	143.15	forward	up
5535	12487	376.5	143.15	forward	up
5535	12505	382.5	141.55	forward	up
5535	12521	389.05	138.8	forward	up
5535	12538	399.45	136.6	forward	up
5535	12555	412.55	135.5	forward	up
5535	12571	418.6	135.5	forward	up
5535	12590	424.6	135.5	forward	up
5535	12603	427.85	135.5	forward	up
5535	12621	428.95	135.5	forward	up
5535	12640	430.6	136.05	forward	up
5535	12654	431.7	136.6	forward	up
5535	12672	431.7	136.6	forward	up
5535	12687	431.7	137.15	forward	up
5535	12705	431.7	137.15	forward	up
5535	12722	431.7	137.15	forward	up
5535	12738	431.7	137.15	forward	up
5535	12755	431.7	137.15	forward	up
5535	12772	431.7	137.15	forward	up
5535	12788	431.7	137.15	forward	up
5535	12806	431.7	137.15	forward	up
5535	12820	431.7	137.15	forward	up
5535	12840	431.7	137.15	forward	up
5535	12854	431.7	137.15	forward	up
5535	12871	431.7	137.15	forward	up
5535	12890	431.7	137.15	forward	up
5535	12904	431.7	137.15	forward	up
5535	12921	431.7	137.15	forward	up
